stop_date,stop_time,driver_gender,driver_age,driver_race,violation,search_conducted,stop_outcome,is_arrested,drugs_related_stop,year
2010-11-21,2023-09-14 08:34:00,M,46,White,Speeding,False,Warning,False,False,2010
2010-11-27,2023-09-14 22:23:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-12-13,2023-09-14 08:41:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-12-19,2023-09-14 10:31:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-12-21,2023-09-14 23:44:00,M,46,Hispanic,Speeding,False,Citation,False,False,2010
2011-01-02,2023-09-14 08:41:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-01-03,2023-09-14 22:50:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-01-09,2023-09-14 11:35:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-01-15,2023-09-14 08:31:00,F,46,Other,Speeding,False,Citation,False,False,2011
2011-01-18,2023-09-14 23:05:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-01-31,2023-09-14 22:27:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-02-11,2023-09-14 02:18:00,F,46,Asian,Speeding,False,Citation,False,False,2011
2011-02-11,2023-09-14 07:41:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-02-16,2023-09-14 08:32:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-02-16,2023-09-14 08:46:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-02-24,2023-09-14 06:54:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-03-05,2023-09-14 10:28:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-03-12,2023-09-14 19:16:00,M,46,Hispanic,Speeding,False,Citation,False,False,2011
2011-03-22,2023-09-14 01:35:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-03-22,2023-09-14 15:00:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-03-23,2023-09-14 23:41:00,M,46,Black,Speeding,False,Citation,False,False,2011
2011-03-29,2023-09-14 00:31:00,M,46,White,Speeding,False,N/D,False,False,2011
2011-04-02,2023-09-14 19:00:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-04-06,2023-09-14 10:49:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-04-06,2023-09-14 23:43:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-04-08,2023-09-14 20:00:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-04-21,2023-09-14 09:13:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-04-22,2023-09-14 07:15:00,M,46,Asian,Speeding,False,Citation,False,False,2011
2011-04-27,2023-09-14 09:59:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-04-28,2023-09-14 10:00:00,F,46,Hispanic,Speeding,False,Citation,False,False,2011
2011-04-28,2023-09-14 19:50:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-05-11,2023-09-14 08:21:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-05-14,2023-09-14 08:06:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-05-15,2023-09-14 19:00:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-05-21,2023-09-14 02:19:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-05-22,2023-09-14 06:06:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-06-05,2023-09-14 01:05:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-06-09,2023-09-14 07:05:00,M,46,Black,Speeding,False,Citation,False,False,2011
2011-06-15,2023-09-14 20:24:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-06-17,2023-09-14 09:00:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-06-21,2023-09-14 06:23:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-06-24,2023-09-14 19:33:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-07-02,2023-09-14 12:10:00,M,46,Asian,Speeding,False,Citation,False,False,2011
2011-07-09,2023-09-14 14:08:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-07-12,2023-09-14 09:01:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-07-16,2023-09-14 23:29:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-07-31,2023-09-14 10:45:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-08-01,2023-09-14 06:05:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-08-01,2023-09-14 07:05:00,M,46,Black,Speeding,False,Citation,False,False,2011
2011-08-09,2023-09-14 06:32:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-08-18,2023-09-14 13:08:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-08-20,2023-09-14 19:11:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-09-02,2023-09-14 07:26:00,F,46,Hispanic,Speeding,False,Citation,False,False,2011
2011-09-03,2023-09-14 02:47:00,M,46,Black,Speeding,False,Citation,False,False,2011
2011-09-09,2023-09-14 13:12:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-09-16,2023-09-14 06:23:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-09-22,2023-09-14 07:51:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-09-27,2023-09-14 08:40:00,F,46,Hispanic,Speeding,False,Citation,False,False,2011
2011-09-27,2023-09-14 16:30:00,M,46,Black,Speeding,False,Citation,False,False,2011
2011-10-16,2023-09-14 07:39:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-10-17,2023-09-14 23:56:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-10-18,2023-09-14 22:42:00,M,46,White,Speeding,False,Warning,False,False,2011
2011-10-20,2023-09-14 16:23:00,M,46,Hispanic,Speeding,False,Citation,False,False,2011
2011-10-23,2023-09-14 09:30:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-10-28,2023-09-14 00:13:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-11-02,2023-09-14 06:51:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-11-02,2023-09-14 17:23:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-11-10,2023-09-14 08:21:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-11-11,2023-09-14 06:30:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-11-12,2023-09-14 06:36:00,M,46,Hispanic,Speeding,False,Citation,False,False,2011
2011-11-27,2023-09-14 01:56:00,M,46,Black,Speeding,False,Citation,False,False,2011
2011-11-27,2023-09-14 02:25:00,M,46,Black,Speeding,False,Citation,False,False,2011
2011-11-27,2023-09-14 10:20:00,F,46,White,Speeding,False,Citation,False,False,2011
2011-12-04,2023-09-14 01:40:00,M,46,White,Speeding,False,Citation,False,False,2011
2011-12-11,2023-09-14 00:42:00,M,46,Hispanic,Speeding,False,Citation,False,False,2011
2012-01-04,2023-09-14 18:05:00,F,46,Black,Speeding,False,Citation,False,False,2012
2012-01-06,2023-09-14 08:36:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-01-06,2023-09-14 09:01:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-01-07,2023-09-14 08:51:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-01-07,2023-09-14 10:35:00,F,46,Black,Speeding,False,Citation,False,False,2012
2012-01-07,2023-09-14 10:49:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-01-07,2023-09-14 22:38:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-01-08,2023-09-14 02:32:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-01-09,2023-09-14 23:12:00,M,46,Black,Speeding,True,Citation,False,False,2012
2012-01-14,2023-09-14 09:32:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-01-14,2023-09-14 15:58:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-01-27,2023-09-14 10:48:00,M,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-01-28,2023-09-14 06:59:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-01-31,2023-09-14 09:08:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-02-11,2023-09-14 09:02:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-02-11,2023-09-14 14:04:00,F,46,White,Speeding,False,Warning,False,False,2012
2012-02-13,2023-09-14 01:30:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-02-14,2023-09-14 19:10:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-02-16,2023-09-14 13:38:00,M,46,White,Speeding,True,Citation,False,False,2012
2012-02-23,2023-09-14 07:40:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-02-24,2023-09-14 00:12:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-02-24,2023-09-14 15:29:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-02-25,2023-09-14 10:45:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-02-27,2023-09-14 06:43:00,M,46,Asian,Speeding,False,Citation,False,False,2012
2012-03-01,2023-09-14 01:56:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-03-05,2023-09-14 15:37:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-03-07,2023-09-14 18:19:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-03-07,2023-09-14 23:20:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-03-13,2023-09-14 01:36:00,M,46,Asian,Speeding,False,Citation,False,False,2012
2012-03-13,2023-09-14 16:03:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-03-17,2023-09-14 07:14:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-03-18,2023-09-14 01:42:00,F,46,White,Speeding,False,Warning,False,False,2012
2012-03-20,2023-09-14 11:13:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-03-22,2023-09-14 02:48:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-03-23,2023-09-14 15:57:00,F,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-03-25,2023-09-14 08:28:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-03-27,2023-09-14 10:58:00,M,46,Asian,Speeding,False,Citation,False,False,2012
2012-03-30,2023-09-14 09:49:00,M,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-04-02,2023-09-14 06:35:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-04-04,2023-09-14 06:44:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-04-05,2023-09-14 01:29:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-04-06,2023-09-14 23:57:00,M,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-04-07,2023-09-14 07:29:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-04-07,2023-09-14 11:51:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-04-08,2023-09-14 10:18:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-04-10,2023-09-14 18:16:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-04-11,2023-09-14 06:53:00,M,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-04-15,2023-09-14 12:12:00,M,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-04-19,2023-09-14 11:51:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-04-22,2023-09-14 02:28:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-04-23,2023-09-14 15:22:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-04-26,2023-09-14 07:00:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-05-01,2023-09-14 14:44:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-05-04,2023-09-14 07:32:00,F,46,Black,Speeding,False,Citation,False,False,2012
2012-05-05,2023-09-14 15:15:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-05-14,2023-09-14 22:34:00,M,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-05-17,2023-09-14 23:38:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-05-23,2023-09-14 09:17:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-05-23,2023-09-14 20:45:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-05-25,2023-09-14 02:55:00,M,46,Asian,Speeding,False,Citation,False,False,2012
2012-05-30,2023-09-14 22:42:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-06-01,2023-09-14 13:20:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-06-03,2023-09-14 16:03:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-06-08,2023-09-14 10:52:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-06-26,2023-09-14 22:09:00,M,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-06-30,2023-09-14 20:49:00,F,46,Black,Speeding,False,Citation,False,False,2012
2012-07-01,2023-09-14 07:00:00,M,46,White,Speeding,False,Warning,False,False,2012
2012-07-06,2023-09-14 06:55:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-07-09,2023-09-14 10:31:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-07-11,2023-09-14 16:49:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-07-16,2023-09-14 00:55:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-07-17,2023-09-14 18:22:00,M,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-07-21,2023-09-14 01:01:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-07-23,2023-09-14 00:24:00,F,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-07-28,2023-09-14 08:12:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-08-04,2023-09-14 06:17:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-08-10,2023-09-14 00:54:00,F,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-08-13,2023-09-14 07:02:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-08-14,2023-09-14 08:41:00,F,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-08-16,2023-09-14 23:12:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-08-19,2023-09-14 00:46:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-08-19,2023-09-14 10:33:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-08-19,2023-09-14 11:02:00,F,46,Black,Speeding,False,Citation,False,False,2012
2012-08-23,2023-09-14 13:48:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-08-26,2023-09-14 07:19:00,M,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-08-26,2023-09-14 13:35:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-08-27,2023-09-14 03:11:00,F,46,White,Speeding,False,Warning,False,False,2012
2012-09-03,2023-09-14 23:01:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-09-04,2023-09-14 07:24:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-09-05,2023-09-14 06:47:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-09-06,2023-09-14 12:13:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-09-11,2023-09-14 15:12:00,M,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-09-12,2023-09-14 07:20:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-09-14,2023-09-14 06:30:00,F,46,Other,Speeding,False,Warning,False,False,2012
2012-09-25,2023-09-14 01:29:00,M,46,Black,Speeding,False,Citation,False,False,2012
2012-10-03,2023-09-14 00:14:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-10-20,2023-09-14 14:20:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-11-07,2023-09-14 07:08:00,M,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-11-12,2023-09-14 10:33:00,F,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-11-24,2023-09-14 09:19:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-11-26,2023-09-14 01:29:00,F,46,White,Speeding,False,Citation,False,False,2012
2012-11-30,2023-09-14 19:21:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-12-01,2023-09-14 00:04:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-12-04,2023-09-14 07:23:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-12-09,2023-09-14 19:03:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-12-15,2023-09-14 09:58:00,F,46,Hispanic,Speeding,False,Citation,False,False,2012
2012-12-17,2023-09-14 17:27:00,M,46,White,Speeding,False,Citation,False,False,2012
2012-12-20,2023-09-14 11:11:00,M,46,White,Speeding,False,Citation,False,False,2012
2013-01-01,2023-09-14 20:05:00,M,46,White,Speeding,False,Warning,False,False,2013
2013-01-02,2023-09-14 11:20:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-01-02,2023-09-14 11:25:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-01-03,2023-09-14 09:05:00,M,46,Hispanic,Speeding,False,Citation,False,False,2013
2013-01-07,2023-09-14 13:49:00,M,46,Black,Speeding,False,Citation,False,False,2013
2013-01-19,2023-09-14 14:27:00,M,46,Hispanic,Speeding,False,Citation,False,False,2013
2013-01-20,2023-09-14 08:44:00,F,46,White,Speeding,False,Citation,False,False,2013
2013-01-20,2023-09-14 12:08:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-01-24,2023-09-14 15:03:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-01-27,2023-09-14 23:09:00,M,46,Black,Speeding,False,Citation,False,False,2013
2013-01-31,2023-09-14 17:33:00,M,46,White,Speeding,False,Warning,False,False,2013
2013-02-04,2023-09-14 06:26:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-02-07,2023-09-14 23:45:00,F,46,White,Speeding,False,Citation,False,False,2013
2013-02-13,2023-09-14 11:35:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-03-12,2023-09-14 06:51:00,F,46,Hispanic,Speeding,False,Citation,False,False,2013
2013-03-29,2023-09-14 09:28:00,M,46,Black,Speeding,False,Citation,False,False,2013
2013-04-02,2023-09-14 22:00:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-04-10,2023-09-14 22:14:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-04-11,2023-09-14 06:49:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-04-12,2023-09-14 22:44:00,F,46,White,Speeding,False,Warning,False,False,2013
2013-04-13,2023-09-14 09:32:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-04-16,2023-09-14 22:32:00,M,46,Black,Speeding,False,Citation,False,False,2013
2013-05-11,2023-09-14 08:25:00,M,46,Hispanic,Speeding,False,Citation,False,False,2013
2013-05-11,2023-09-14 09:31:00,M,46,Black,Speeding,False,Citation,False,False,2013
2013-05-12,2023-09-14 08:19:00,F,46,White,Speeding,False,Citation,False,False,2013
2013-05-18,2023-09-14 21:25:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-05-19,2023-09-14 09:00:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-05-20,2023-09-14 10:58:00,F,46,White,Speeding,False,Citation,False,False,2013
2013-05-25,2023-09-14 18:34:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-05-26,2023-09-14 15:19:00,F,46,White,Speeding,False,Citation,False,False,2013
2013-06-01,2023-09-14 08:09:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-06-08,2023-09-14 09:35:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-06-10,2023-09-14 12:10:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-06-17,2023-09-14 15:09:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-06-20,2023-09-14 19:19:00,F,46,Black,Speeding,True,Citation,False,False,2013
2013-06-21,2023-09-14 20:17:00,F,46,White,Speeding,False,Warning,False,False,2013
2013-06-25,2023-09-14 16:39:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-07-13,2023-09-14 09:35:00,M,46,White,Speeding,False,Citation,False,False,2013
2013-07-20,2023-09-14 01:49:00,M,46,White,Speeding,False,Citation,False,False,2013
